Away Team,Home Team,Away Score,Home Score,Minute,Second,isScoringPosession,Desc.
Texas A&M-CC;,Texas A&M;,60,89,37,16,0,Tyler Davis Offensive Rebound.
Texas A&M-CC;,Texas A&M;,60,90,37,18,1,Tyler Davis made Free Throw.
Texas A&M-CC;,Texas A&M;,60,89,37,18,0,Foul on Bryce Douvier.
Texas A&M-CC;,Texas A&M;,60,91,37,18,1,Tyler Davis made Free Throw.
Texas A&M-CC;,Texas A&M;,60,91,37,34,0,T.J. Traylor missed Jumper.
Texas A&M-CC;,Texas A&M;,60,91,37,34,0,Tyler Davis Defensive Rebound.
Texas A&M-CC;,Texas A&M;,60,91,37,37,0,Admon Gilder Turnover.
Texas A&M-CC;,Texas A&M;,60,91,37,48,0,Joe Kilgore missed Three Point Jumper.
Texas A&M-CC;,Texas A&M;,60,91,37,48,0,Tonny Trocha-Morelos Defensive Rebound.
Texas A&M-CC;,Texas A&M;,60,91,38,3,0,Tyler Davis Turnover.
Texas A&M-CC;,Texas A&M;,63,91,38,20,1,Viktor Juricek made Three Point Jumper. Assisted by Joe Kilgore.
Texas A&M-CC;,Texas A&M;,63,91,38,33,0,Foul on Joe Kilgore.
Texas A&M-CC;,Texas A&M;,63,91,38,33,0,Juan Aparicio missed Free Throw.
Texas A&M-CC;,Texas A&M;,63,91,38,33,0,Texas A&M; Deadball Team Rebound.
Texas A&M-CC;,Texas A&M;,63,91,38,33,0,Juan Aparicio missed Free Throw.
Texas A&M-CC;,Texas A&M;,63,91,38,33,0,T.J. Traylor Defensive Rebound.
Texas A&M-CC;,Texas A&M;,63,91,38,49,0,Joe Kilgore missed Three Point Jumper.
Texas A&M-CC;,Texas A&M;,63,91,38,49,0,Kareem South Offensive Rebound.
Texas A&M-CC;,Texas A&M;,63,91,38,53,0,Kareem South missed Layup.
Texas A&M-CC;,Texas A&M;,63,91,38,53,0,Juan Aparicio Block.
Texas A&M-CC;,Texas A&M;,63,91,38,55,0,Kareem South Offensive Rebound.
Texas A&M-CC;,Texas A&M;,66,91,39,7,1,Viktor Juricek made Three Point Jumper. Assisted by Kareem South.
Texas A&M-CC;,Texas A&M;,66,91,39,9,0,Texas A&M;  Timeout
Texas A&M-CC;,Texas A&M;,66,91,39,19,0,Foul on Emmanuel Toney.
Texas A&M-CC;,Texas A&M;,66,92,39,19,1,Kyle Dobbins made Free Throw.
Texas A&M-CC;,Texas A&M;,66,93,39,19,1,Kyle Dobbins made Free Throw.
Texas A&M-CC;,Texas A&M;,66,93,39,27,0,Foul on Frank Byers.
Texas A&M-CC;,Texas A&M;,67,93,39,27,1,Kareem South made Free Throw.
Texas A&M-CC;,Texas A&M;,68,93,39,27,1,Kareem South made Free Throw.
Texas A&M-CC;,Texas A&M;,68,93,39,34,0,Foul on Emmanuel Toney.
Texas A&M-CC;,Texas A&M;,68,94,39,34,1,Kyle Dobbins made Free Throw.
Texas A&M-CC;,Texas A&M;,68,95,39,34,1,Kyle Dobbins made Free Throw.
Texas A&M-CC;,Texas A&M;,70,95,39,48,1,Viktor Juricek made Dunk.
Texas A&M-CC;,Texas A&M;,70,95,39,59,0,Frank Byers missed Layup.
Texas A&M-CC;,Texas A&M;,70,95,39,59,0,Viktor Juricek Defensive Rebound.
Texas A&M-CC;,Texas A&M;,70,95,40,0,0,End of Game
